id,safra,y,VAR_6,VAR_20,VAR_19,VAR_25,VAR_44,VAR_9,VAR_57,VAR_33
9135,201412,0,985.0,12,0.0,0.0,9.0,2000.0,54,0.0
9136,201402,0,1580.0,12,3.0,2.0,6.0,1500.0,50,1.0
9137,201407,1,3504.0,12,29.0,9.0,10.0,2000.0,43,14.0
9138,201412,0,3621.0,12,15.0,5.0,11.0,3000.0,40,4.0
9139,201412,0,381.0,12,0.0,0.0,0.0,1500.0,43,0.0
9140,201407,0,254.0,12,0.0,0.0,0.0,1500.0,63,0.0
9141,201409,1,234.0,12,0.0,0.0,0.0,500.0,33,0.0
9142,201406,0,3100.0,12,48.0,11.0,8.0,1100.0,54,5.0
9143,201409,1,197.0,12,0.0,0.0,0.0,1044.72,38,0.0
9144,201409,0,299.0,10,0.0,0.0,0.0,1000.0,49,0.0
9145,201408,1,620.0,12,0.0,0.0,0.0,2000.0,51,0.0
9146,201411,0,1607.0,12,5.0,10.0,12.0,2860.71,50,1.0
9147,201412,0,2252.0,12,20.0,9.0,12.0,1600.0,42,6.0
9148,201402,0,528.0,8,0.0,0.0,0.0,600.0,27,0.0
9149,201410,0,1147.0,6,0.0,1.0,2.0,600.0,45,0.0
9150,201406,0,1259.0,5,0.0,4.0,3.0,400.0,61,0.0
9151,201407,1,2222.0,12,9.0,12.0,12.0,2000.0,48,2.0
9152,201412,0,368.0,5,0.0,0.0,0.0,500.0,53,0.0
9153,201409,1,343.0,12,0.0,0.0,0.0,1000.0,61,0.0
9154,201411,0,1047.0,8,0.0,0.0,3.0,1488.0,37,0.0
9155,201402,1,1024.0,5,0.0,0.0,10.0,786.35,38,0.0
9156,201407,0,2602.0,12,35.0,10.0,12.0,1500.0,68,2.0
9157,201408,0,832.0,12,0.0,0.0,4.0,1500.0,63,0.0
9158,201401,1,3651.0,6,45.0,12.0,12.0,700.0,45,4.0
9159,201410,0,965.0,10,0.0,0.0,8.0,300.0,23,0.0
9160,201404,0,1799.0,12,5.0,4.0,1.0,2000.0,47,3.0
9161,201403,0,945.0,10,0.0,0.0,7.0,500.0,56,0.0
9162,201401,1,185.0,12,0.0,0.0,0.0,2000.0,62,0.0
9163,201404,0,273.0,12,0.0,0.0,0.0,800.0,50,0.0
9164,201405,0,438.0,8,0.0,0.0,0.0,800.0,48,0.0
9165,201403,0,965.0,10,0.0,0.0,8.0,1000.0,56,0.0
9166,201408,0,319.0,12,0.0,0.0,0.0,995.0,53,0.0
9167,201412,1,230.0,12,0.0,0.0,0.0,2000.0,45,0.0
9168,201407,0,960.0,10,0.0,0.0,7.0,400.0,37,0.0
9169,201408,0,423.0,12,0.0,0.0,0.0,1000.0,50,0.0
9170,201406,0,358.0,12,0.0,0.0,0.0,1500.0,49,0.0
9171,201401,1,900.0,12,0.0,0.0,5.0,1300.0,61,0.0
9172,201407,0,3503.0,8,13.0,1.0,12.0,700.0,45,10.0
9173,201406,0,2788.0,12,17.0,0.0,0.0,600.0,46,12.0
9174,201401,1,560.0,12,0.0,0.0,0.0,1426.68,36,0.0
9175,201411,1,704.0,12,0.0,0.0,0.0,1294.59,51,0.0
9176,201406,0,1041.0,12,0.0,0.0,11.0,2250.0,60,0.0
9177,201407,1,1383.0,12,0.0,8.0,11.0,2628.47,41,0.0
9178,201404,0,1736.0,12,8.0,11.0,12.0,560.0,47,1.0
9179,201404,0,1373.0,12,0.0,9.0,11.0,2000.0,41,0.0
9180,201403,0,509.0,10,0.0,0.0,0.0,500.0,42,0.0
9181,201401,0,593.0,12,0.0,0.0,0.0,1200.0,33,0.0
9182,201407,0,630.0,12,0.0,0.0,0.0,1052.28,25,0.0
9183,201402,0,419.0,12,0.0,0.0,0.0,1200.0,43,0.0
9184,201404,0,1738.0,12,8.0,8.0,11.0,1000.0,50,2.0
9185,201408,0,2933.0,12,28.0,7.0,12.0,1400.0,54,5.0
9186,201404,0,1582.0,12,3.0,12.0,12.0,800.0,48,1.0
9187,201402,1,4225.0,12,52.0,8.0,12.0,1000.0,47,8.0
9188,201405,0,607.0,12,0.0,0.0,0.0,500.0,41,0.0
9189,201405,1,1449.0,12,0.0,10.0,8.0,1226.0,51,0.0
9190,201412,1,313.0,5,0.0,0.0,0.0,800.0,23,0.0
9191,201405,0,1983.0,10,13.0,4.0,9.0,1000.0,46,2.0
9192,201408,0,2559.0,12,8.0,3.0,2.0,3000.0,72,12.0
9193,201404,0,623.0,12,0.0,0.0,0.0,570.0,41,0.0
9194,201406,0,2564.0,12,33.0,11.0,12.0,1800.0,25,4.0
9195,201407,0,1029.0,5,0.0,0.0,10.0,800.0,23,0.0
9196,201411,0,731.0,8,0.0,0.0,0.0,600.0,69,0.0
9197,201411,1,1197.0,12,0.0,3.0,12.0,1750.0,39,0.0
9198,201406,0,3924.0,12,56.0,6.0,9.0,1542.24,47,25.0
9199,201410,1,812.0,12,0.0,0.0,5.0,600.0,49,0.0
9200,201401,0,211.0,12,0.0,0.0,0.0,680.0,66,0.0
9201,201407,0,2947.0,12,29.0,9.0,12.0,1000.0,43,11.0
9202,201405,0,884.0,12,0.0,0.0,5.0,1106.4,33,0.0
9203,201401,0,1606.0,7,5.0,0.0,0.0,150.0,43,1.0
9204,201406,1,485.0,12,0.0,0.0,0.0,1000.0,45,0.0
9205,201410,0,2967.0,12,42.0,12.0,12.0,1714.16,47,5.0
9206,201402,1,1482.0,12,0.0,7.0,4.0,1000.0,38,1.0
9207,201412,0,1162.0,6,0.0,1.0,8.0,1200.0,53,0.0
9208,201410,1,785.0,12,0.0,0.0,1.0,2000.0,38,0.0
9209,201401,0,3601.0,12,60.0,12.0,12.0,600.0,60,10.0
9210,201405,0,1947.0,12,11.0,7.0,10.0,1000.0,58,5.0
9211,201405,0,1559.0,12,3.0,5.0,0.0,1200.0,60,3.0
9212,201408,0,358.0,12,0.0,0.0,0.0,1876.17,41,0.0
9213,201405,1,2631.0,12,20.0,1.0,0.0,2066.91,38,10.0
9214,201410,0,696.0,6,0.0,0.0,0.0,300.0,57,0.0
9215,201405,1,932.0,12,0.0,0.0,9.0,1300.0,44,0.0
9216,201402,0,1228.0,12,0.0,3.0,12.0,500.0,42,0.0
9217,201404,0,297.0,12,0.0,0.0,0.0,807.86,47,0.0
9218,201403,1,832.0,12,0.0,0.0,3.0,2759.03,39,0.0
9219,201406,0,1651.0,12,5.0,11.0,12.0,1500.0,74,1.0
9220,201411,1,4728.0,12,5.0,0.0,0.0,2282.0,68,26.0
9221,201412,0,528.0,4,0.0,0.0,0.0,800.0,46,0.0
9222,201407,0,515.0,7,0.0,0.0,0.0,1500.0,50,0.0
9223,201404,1,149.0,12,0.0,0.0,0.0,500.0,39,0.0
9224,201403,0,1211.0,12,0.0,2.0,10.0,1258.36,56,0.0
9225,201405,0,2483.0,12,26.0,10.0,12.0,2000.0,63,3.0
9226,201402,0,2076.0,12,18.0,10.0,12.0,1500.0,49,2.0
9227,201402,1,4339.0,10,21.0,0.0,0.0,1000.0,33,12.0
9228,201403,1,915.0,12,0.0,0.0,4.0,1600.0,46,0.0
9229,201402,1,840.0,12,0.0,0.0,4.0,1000.0,46,0.0
9230,201412,1,596.0,12,0.0,0.0,0.0,1000.0,40,0.0
9231,201406,0,1706.0,12,4.0,6.0,9.0,1000.0,33,5.0
9232,201404,1,2785.0,10,3.0,0.0,2.0,2000.0,34,6.0
9233,201402,0,1002.0,12,0.0,0.0,9.0,1054.0,54,0.0
9234,201403,0,4257.0,12,50.0,11.0,12.0,1500.0,49,14.0
9235,201401,1,4133.0,12,14.0,4.0,7.0,300.0,32,11.0
9236,201408,0,2890.0,5,18.0,0.0,8.0,400.0,64,5.0
9237,201410,1,269.0,12,0.0,0.0,0.0,1000.0,60,0.0
9238,201403,0,346.0,12,0.0,0.0,0.0,1500.0,55,0.0
9239,201402,0,158.0,12,0.0,0.0,0.0,875.05,64,0.0
9240,201401,0,3959.0,8,67.0,6.0,12.0,1000.0,61,15.0
9241,201411,0,354.0,12,0.0,0.0,0.0,1000.0,49,0.0
9242,201410,0,3742.0,10,13.0,0.0,1.0,1200.0,44,10.0
9243,201402,0,204.0,4,0.0,0.0,0.0,279.87,21,0.0
9244,201403,0,4624.0,12,27.0,0.0,1.0,1000.0,48,23.0
9245,201411,1,257.0,12,0.0,0.0,0.0,1000.0,36,0.0
9246,201405,0,2041.0,12,13.0,9.0,12.0,3000.0,46,6.0
9247,201407,0,1138.0,12,0.0,1.0,12.0,1300.0,47,0.0
9248,201409,1,440.0,12,0.0,0.0,0.0,1898.48,51,0.0
9249,201410,0,3930.0,12,39.0,0.0,9.0,3000.0,57,14.0
9250,201406,1,1134.0,10,0.0,0.0,11.0,1000.0,35,0.0
9251,201405,0,1153.0,10,0.0,1.0,12.0,1500.0,59,0.0
9252,201410,1,365.0,4,0.0,0.0,0.0,300.0,26,0.0
9253,201401,1,816.0,12,0.0,0.0,3.0,1000.0,21,0.0
9254,201412,0,977.0,12,0.0,0.0,8.0,2000.0,49,0.0
9255,201404,0,608.0,12,0.0,0.0,0.0,639.83,20,0.0
9256,201410,0,955.0,12,0.0,0.0,11.0,800.0,48,0.0
9257,201403,0,1199.0,12,0.0,3.0,11.0,1000.0,59,0.0
9258,201406,0,904.0,7,0.0,0.0,6.0,1000.0,39,0.0
9259,201406,0,712.0,3,0.0,0.0,0.0,200.0,21,0.0
9260,201404,0,836.0,9,0.0,0.0,4.0,570.0,20,0.0
9261,201410,0,764.0,6,0.0,0.0,1.0,400.0,49,0.0
9262,201410,0,2719.0,12,39.0,11.0,12.0,2500.0,45,2.0
9263,201407,0,2684.0,12,7.0,0.0,10.0,1500.0,56,1.0
9264,201406,0,1117.0,12,0.0,0.0,12.0,1000.0,57,0.0
9265,201408,0,1193.0,8,0.0,2.0,12.0,800.0,45,0.0
9266,201408,1,200.0,12,0.0,0.0,0.0,1200.0,43,1.0
9267,201408,0,4560.0,12,76.0,10.0,7.0,1000.0,61,23.0
9268,201402,0,1342.0,8,0.0,7.0,11.0,1200.0,58,0.0
9269,201406,0,1242.0,12,0.0,4.0,12.0,2000.0,44,0.0
9270,201410,0,1020.0,6,0.0,0.0,10.0,500.0,41,0.0
9271,201406,0,1616.0,12,4.0,12.0,12.0,2451.68,42,1.0
9272,201410,1,3343.0,12,37.0,0.0,9.0,1600.0,45,14.0
9273,201409,1,252.0,3,0.0,0.0,0.0,500.0,48,0.0
9274,201411,1,4091.0,6,9.0,6.0,9.0,1104.01,36,12.0
9275,201405,1,2603.0,12,13.0,5.0,7.0,1500.0,47,6.0
9276,201403,0,4454.0,12,86.0,12.0,11.0,500.0,46,9.0
9277,201401,0,4155.0,12,35.0,0.0,2.0,2500.0,40,16.0
9278,201401,0,3835.0,12,62.0,10.0,10.0,1280.86,50,4.0
9279,201407,0,196.0,12,0.0,0.0,0.0,500.0,62,0.0
9280,201412,1,850.0,12,0.0,0.0,4.0,772.84,53,0.0
9281,201406,0,4747.0,12,58.0,0.0,0.0,1600.0,42,7.0
9282,201405,0,1745.0,4,6.0,1.0,6.0,400.0,69,4.0
9283,201412,0,557.0,12,0.0,0.0,0.0,1090.43,44,0.0
9284,201412,1,,12,,,,1500.0,70,
9285,201402,1,2202.0,12,22.0,12.0,11.0,1434.37,46,2.0
9286,201405,0,356.0,12,0.0,0.0,0.0,500.0,75,0.0
9287,201401,1,436.0,12,0.0,0.0,0.0,800.0,38,0.0
9288,201411,0,1430.0,10,0.0,9.0,11.0,720.0,50,0.0
9289,201409,0,464.0,3,0.0,0.0,0.0,400.0,61,0.0
9290,201403,1,394.0,12,0.0,0.0,0.0,1200.72,50,0.0
9291,201408,0,3214.0,12,26.0,0.0,11.0,1000.0,49,11.0
9292,201410,0,2782.0,12,29.0,6.0,12.0,2000.0,56,12.0
9293,201401,1,385.0,12,0.0,0.0,0.0,1000.0,53,0.0
9294,201411,0,403.0,12,0.0,0.0,0.0,1000.0,41,0.0
9295,201409,0,2633.0,5,35.0,11.0,11.0,1000.0,50,3.0
9296,201405,0,1938.0,12,14.0,9.0,5.0,1400.0,50,2.0
9297,201412,0,228.0,3,0.0,0.0,0.0,400.0,50,0.0
9298,201401,0,1023.0,10,0.0,0.0,9.0,1329.02,39,0.0
9299,201404,0,2571.0,6,24.0,0.0,0.0,418.82,40,8.0
9300,201402,0,893.0,12,0.0,0.0,6.0,1300.0,56,0.0
9301,201403,1,720.0,6,0.0,0.0,1.0,300.0,23,0.0
9302,201403,0,3116.0,12,21.0,9.0,9.0,1000.0,64,8.0
9303,201406,1,599.0,12,0.0,0.0,0.0,1000.0,41,0.0
9304,201403,1,366.0,12,0.0,0.0,0.0,1600.0,40,0.0
9305,201410,0,1113.0,6,0.0,0.0,9.0,1000.0,61,0.0
9306,201407,0,1247.0,12,0.0,4.0,12.0,1000.0,45,0.0
9307,201410,0,759.0,12,0.0,0.0,1.0,900.0,54,0.0
9308,201407,0,1457.0,5,0.0,9.0,8.0,800.0,41,0.0
9309,201406,0,2746.0,4,26.0,0.0,0.0,600.0,37,5.0
9310,201406,0,242.0,5,0.0,0.0,0.0,600.0,47,0.0
9311,201410,0,771.0,12,0.0,0.0,2.0,1942.98,52,0.0
9312,201409,0,2729.0,8,24.0,9.0,5.0,500.0,43,5.0
9313,201404,0,1075.0,12,0.0,0.0,10.0,1466.75,34,0.0
9314,201410,0,702.0,3,0.0,0.0,0.0,170.0,21,0.0
9315,201403,1,835.0,12,0.0,0.0,3.0,622.49,42,0.0
9316,201407,0,2834.0,8,21.0,8.0,11.0,500.0,55,17.0
9317,201405,0,1725.0,12,8.0,10.0,3.0,1500.0,42,1.0
9318,201403,1,4607.0,12,47.0,10.0,0.0,1435.0,72,21.0
9319,201410,1,292.0,12,0.0,0.0,0.0,850.0,75,0.0
9320,201407,0,1322.0,4,0.0,7.0,12.0,300.0,37,0.0
9321,201406,0,4561.0,12,80.0,10.0,10.0,1729.88,41,14.0
9322,201403,0,822.0,12,0.0,0.0,5.0,1275.82,52,0.0
9323,201410,1,11.0,12,0.0,0.0,0.0,1000.0,36,0.0
9324,201410,0,313.0,4,0.0,0.0,0.0,210.0,40,0.0
9325,201403,0,529.0,12,0.0,0.0,0.0,799.25,42,0.0
9326,201410,0,3617.0,6,42.0,5.0,12.0,1000.0,52,22.0
9327,201411,0,166.0,6,0.0,0.0,0.0,300.0,27,0.0
9328,201402,0,1181.0,12,0.0,2.0,7.0,1000.0,58,0.0
9329,201412,1,550.0,12,0.0,0.0,0.0,660.0,28,0.0
9330,201407,0,943.0,12,0.0,0.0,7.0,1751.73,58,0.0
9331,201411,0,711.0,12,0.0,0.0,0.0,946.57,37,0.0
9332,201402,1,822.0,12,0.0,0.0,3.0,2000.0,49,0.0
9333,201404,0,3267.0,10,27.0,5.0,4.0,1000.0,56,3.0
9334,201407,0,713.0,12,0.0,0.0,0.0,1570.0,43,0.0
9335,201409,1,337.0,12,0.0,0.0,0.0,1506.93,21,0.0
9336,201406,1,179.0,12,0.0,0.0,0.0,1175.04,46,0.0
9337,201411,1,1439.0,12,0.0,10.0,12.0,2549.31,31,0.0
9338,201402,0,1355.0,12,0.0,4.0,3.0,1500.0,42,0.0
9339,201409,0,551.0,9,0.0,0.0,0.0,683.86,20,0.0
9340,201407,0,2690.0,12,15.0,10.0,9.0,1500.0,36,11.0
9341,201402,0,865.0,12,0.0,0.0,5.0,1000.0,49,0.0
9342,201410,0,4449.0,12,23.0,0.0,12.0,750.0,46,24.0
9343,201404,0,996.0,12,0.0,0.0,9.0,600.0,50,0.0
9344,201401,0,1486.0,12,1.0,5.0,2.0,1000.0,53,3.0
9345,201411,0,1017.0,12,0.0,0.0,10.0,1500.0,56,0.0
9346,201407,0,3178.0,7,15.0,3.0,2.0,1000.0,41,7.0
9347,201405,1,251.0,10,0.0,0.0,0.0,350.0,43,0.0
9348,201408,0,356.0,12,0.0,0.0,0.0,2000.0,48,0.0
9349,201410,1,197.0,10,0.0,0.0,0.0,1000.0,58,0.0
9350,201403,0,418.0,12,0.0,0.0,0.0,320.0,50,0.0
9351,201403,0,3006.0,12,45.0,8.0,10.0,1000.0,44,6.0
9352,201408,0,415.0,12,0.0,0.0,0.0,1500.0,61,0.0
9353,201408,0,3282.0,12,41.0,7.0,8.0,1134.24,59,15.0
9354,201403,0,3707.0,6,60.0,9.0,12.0,500.0,70,10.0
9355,201404,0,1744.0,12,8.0,12.0,12.0,2000.0,47,1.0
9356,201408,0,2872.0,12,29.0,4.0,12.0,1000.0,40,9.0
9357,201411,1,932.0,12,0.0,0.0,7.0,2859.03,41,0.0
9358,201410,0,2124.0,12,15.0,8.0,12.0,2000.0,40,3.0
9359,201411,1,321.0,12,0.0,0.0,0.0,600.0,50,0.0
9360,201405,1,1125.0,12,0.0,0.0,11.0,2311.28,42,0.0
9361,201412,0,525.0,10,0.0,0.0,0.0,1069.21,37,0.0
9362,201410,0,3021.0,10,29.0,9.0,12.0,420.0,37,6.0
9363,201412,1,203.0,12,0.0,0.0,0.0,1000.0,73,0.0
9364,201409,0,766.0,6,0.0,0.0,4.0,500.0,65,0.0
9365,201404,1,418.0,12,0.0,0.0,0.0,791.49,20,0.0
9366,201403,1,,5,0.0,0.0,0.0,500.0,55,0.0
9367,201411,1,655.0,12,0.0,0.0,0.0,1000.0,43,0.0
9368,201411,0,578.0,3,0.0,0.0,0.0,300.0,41,0.0
9369,201407,0,684.0,8,0.0,0.0,0.0,500.0,21,0.0
9370,201411,0,716.0,3,0.0,0.0,0.0,300.0,20,0.0
9371,201410,1,410.0,6,0.0,0.0,0.0,1000.0,34,0.0
9372,201405,1,435.0,12,0.0,0.0,0.0,1818.5,57,0.0
9373,201403,0,390.0,10,0.0,0.0,0.0,800.35,42,0.0
9374,201401,0,4716.0,10,27.0,0.0,4.0,1500.0,51,7.0
9375,201412,0,1766.0,12,6.0,9.0,9.0,1320.09,37,2.0
9376,201410,0,1694.0,8,8.0,7.0,8.0,2000.0,45,1.0
9377,201402,1,178.0,12,0.0,0.0,0.0,1200.72,45,0.0
9378,201408,0,1762.0,12,6.0,6.0,6.0,1000.0,63,3.0
9379,201405,0,1980.0,12,13.0,11.0,12.0,1500.0,55,4.0
9380,201405,0,3364.0,12,54.0,10.0,9.0,1000.0,57,6.0
9381,201410,0,991.0,12,0.0,0.0,8.0,1000.0,60,0.0
9382,201409,0,242.0,8,0.0,0.0,0.0,1000.0,43,0.0
9383,201412,1,3156.0,12,39.0,10.0,8.0,1886.68,50,5.0
9384,201406,0,237.0,12,0.0,0.0,0.0,1000.0,48,0.0
9385,201406,0,471.0,10,0.0,0.0,0.0,600.0,43,0.0
9386,201411,0,3958.0,8,78.0,12.0,12.0,1000.0,49,5.0
9387,201402,1,549.0,12,0.0,0.0,0.0,1000.0,37,0.0
9388,201409,1,551.0,12,0.0,0.0,0.0,1000.0,52,0.0
9389,201401,0,3365.0,10,40.0,11.0,12.0,1000.0,54,23.0
9390,201409,0,1091.0,6,0.0,0.0,5.0,1674.03,41,0.0
9391,201402,0,1711.0,12,7.0,12.0,12.0,1500.0,59,1.0
9392,201409,0,363.0,12,0.0,0.0,0.0,700.0,37,0.0
9393,201405,1,2803.0,6,9.0,0.0,10.0,300.0,36,26.0
9394,201401,0,975.0,12,0.0,0.0,8.0,2627.66,34,0.0
9395,201411,1,1184.0,12,0.0,3.0,4.0,1751.8,54,0.0
9396,201402,0,306.0,12,0.0,0.0,0.0,600.0,48,0.0
9397,201409,0,165.0,12,0.0,0.0,0.0,700.0,71,0.0
9398,201410,1,707.0,12,0.0,0.0,1.0,1000.0,44,0.0
9399,201405,0,3173.0,4,44.0,12.0,12.0,670.0,63,4.0
9400,201412,0,4860.0,12,40.0,6.0,5.0,2000.0,49,13.0
9401,201409,0,2471.0,12,7.0,0.0,0.0,400.0,63,2.0
9402,201402,0,4403.0,12,53.0,6.0,12.0,1000.0,48,27.0
9403,201411,0,3809.0,10,46.0,8.0,11.0,1300.0,48,19.0
9404,201409,1,262.0,12,0.0,0.0,0.0,2000.0,35,0.0
9405,201412,1,1458.0,12,0.0,11.0,11.0,1200.0,47,0.0
9406,201408,1,111.0,12,0.0,0.0,0.0,1010.49,21,0.0
9407,201408,0,1079.0,12,0.0,0.0,11.0,1500.0,46,0.0
9408,201405,0,1000.0,12,0.0,0.0,9.0,1000.0,61,0.0
9409,201403,0,4805.0,12,8.0,0.0,0.0,2200.0,46,38.0
9410,201407,0,1053.0,12,0.0,0.0,11.0,1456.34,53,0.0
9411,201412,0,1568.0,12,3.0,11.0,11.0,1500.0,45,1.0
9412,201409,0,467.0,12,0.0,0.0,0.0,3000.0,64,0.0
9413,201410,0,349.0,12,0.0,0.0,0.0,1500.0,48,0.0
9414,201404,0,1287.0,12,0.0,3.0,0.0,1963.72,61,0.0
9415,201402,0,744.0,6,0.0,0.0,1.0,1600.0,65,0.0
9416,201408,0,2478.0,5,20.0,8.0,6.0,500.0,48,3.0
9417,201402,0,1090.0,12,0.0,0.0,12.0,1353.28,54,0.0
9418,201409,0,389.0,10,0.0,0.0,0.0,1000.0,52,0.0
9419,201409,1,427.0,12,0.0,0.0,0.0,1000.0,46,0.0
9420,201402,0,3138.0,12,15.0,6.0,8.0,340.0,74,14.0
9421,201407,1,326.0,8,0.0,0.0,0.0,300.0,59,0.0
9422,201404,0,490.0,12,0.0,0.0,0.0,1000.0,35,0.0
9423,201405,1,795.0,12,0.0,0.0,3.0,2500.0,54,0.0
9424,201408,1,988.0,12,0.0,0.0,8.0,1350.0,50,0.0
9425,201412,0,560.0,12,0.0,0.0,0.0,1500.0,50,0.0
9426,201412,0,1025.0,5,0.0,0.0,10.0,1100.0,51,0.0
9427,201404,1,1249.0,10,0.0,5.0,12.0,1000.0,40,0.0
9428,201410,0,301.0,12,0.0,0.0,0.0,1000.0,32,0.0
9429,201403,0,2054.0,12,10.0,5.0,12.0,1000.0,68,9.0
9430,201404,1,330.0,12,0.0,0.0,0.0,3000.0,61,0.0
9431,201409,1,417.0,12,0.0,0.0,0.0,1284.33,21,0.0
9432,201403,0,793.0,12,0.0,0.0,2.0,1200.0,34,0.0
9433,201407,0,1624.0,12,5.0,10.0,5.0,1304.38,37,0.0
9434,201405,0,526.0,12,0.0,0.0,0.0,1200.0,57,0.0
9435,201406,0,426.0,12,0.0,0.0,0.0,1240.0,47,0.0
9436,201406,0,276.0,3,0.0,0.0,0.0,300.0,50,0.0
9437,201407,0,1237.0,8,0.0,4.0,12.0,500.0,34,0.0
9438,201407,1,3337.0,12,36.0,11.0,11.0,1867.4,41,7.0
9439,201404,1,348.0,12,0.0,0.0,0.0,800.0,47,0.0
9440,201407,0,2619.0,12,15.0,0.0,10.0,2000.0,41,7.0
9441,201410,0,988.0,6,0.0,0.0,4.0,300.0,37,0.0
9442,201404,1,392.0,12,0.0,0.0,0.0,1200.0,49,0.0
9443,201407,1,215.0,12,0.0,0.0,0.0,500.0,40,0.0
9444,201407,0,1288.0,12,1.0,5.0,12.0,1000.0,61,1.0
9445,201406,1,311.0,12,0.0,0.0,0.0,1358.69,47,0.0
9446,201405,1,4870.0,8,25.0,0.0,0.0,1000.0,50,13.0
9447,201404,0,399.0,4,0.0,0.0,0.0,300.0,49,0.0
9448,201406,0,307.0,12,0.0,0.0,0.0,1000.0,57,0.0
9449,201402,0,2246.0,12,22.0,11.0,12.0,2000.0,57,4.0
9450,201402,0,1452.0,12,0.0,8.0,9.0,800.0,60,0.0
9451,201408,0,2673.0,12,36.0,8.0,9.0,1000.0,59,3.0
9452,201407,0,2026.0,7,11.0,7.0,11.0,700.0,37,7.0
9453,201401,0,336.0,12,0.0,0.0,0.0,600.0,31,0.0
9454,201411,1,395.0,12,0.0,0.0,0.0,1429.1,47,0.0
9455,201402,0,1638.0,12,5.0,10.0,12.0,1000.0,40,2.0
9456,201403,0,161.0,12,0.0,0.0,0.0,870.26,47,0.0
9457,201405,0,3029.0,12,43.0,10.0,11.0,3000.0,63,8.0
9458,201407,0,500.0,12,0.0,0.0,0.0,1000.0,55,0.0
9459,201409,0,267.0,6,0.0,0.0,0.0,400.0,60,0.0
9460,201407,0,402.0,4,0.0,0.0,0.0,516.5,37,0.0
9461,201404,0,711.0,12,0.0,0.0,0.0,1000.0,50,0.0
9462,201405,1,686.0,12,0.0,0.0,0.0,1000.0,37,0.0
9463,201408,0,598.0,12,0.0,0.0,0.0,1750.19,38,0.0
9464,201401,1,356.0,5,0.0,0.0,0.0,300.0,33,0.0
9465,201407,0,4608.0,12,46.0,4.0,12.0,1000.0,33,17.0
9466,201408,1,969.0,12,0.0,0.0,8.0,1495.16,43,0.0
9467,201406,0,845.0,12,0.0,0.0,5.0,1000.0,56,0.0
9468,201408,1,618.0,12,0.0,0.0,0.0,1025.64,19,0.0
9469,201407,1,2548.0,12,14.0,3.0,2.0,1000.0,53,19.0
9470,201412,0,1840.0,12,12.0,11.0,8.0,1463.82,50,1.0
9471,201402,0,788.0,12,0.0,0.0,2.0,2000.0,43,0.0
9472,201410,0,479.0,6,0.0,0.0,0.0,500.0,45,0.0
9473,201411,0,1311.0,3,0.0,4.0,5.0,600.0,40,0.0
9474,201404,0,1050.0,3,0.0,0.0,10.0,250.0,42,0.0
9475,201403,1,570.0,12,0.0,0.0,0.0,2574.35,39,0.0
9476,201405,0,938.0,12,0.0,0.0,6.0,1000.0,41,0.0
9477,201408,0,1300.0,12,0.0,6.0,12.0,2677.04,48,0.0
9478,201411,1,226.0,5,0.0,0.0,0.0,200.0,39,0.0
9479,201407,0,2850.0,12,4.0,0.0,1.0,2000.0,32,2.0
9480,201409,0,469.0,12,0.0,0.0,0.0,1500.0,49,0.0
9481,201405,0,214.0,12,0.0,0.0,0.0,1000.0,66,0.0
9482,201408,0,1492.0,12,1.0,2.0,0.0,1000.0,69,1.0
9483,201410,0,150.0,12,0.0,0.0,0.0,2015.06,39,0.0
9484,201401,0,869.0,10,0.0,0.0,2.0,1000.0,40,0.0
9485,201407,0,239.0,9,0.0,0.0,0.0,1000.0,55,0.0
9486,201403,0,296.0,8,0.0,0.0,0.0,500.0,42,0.0
9487,201409,0,3866.0,7,31.0,0.0,11.0,500.0,37,10.0
9488,201406,0,740.0,12,0.0,0.0,3.0,1800.0,56,0.0
9489,201407,0,1859.0,12,12.0,2.0,0.0,2000.0,33,1.0
9490,201403,0,1414.0,12,0.0,8.0,12.0,1131.52,52,0.0
9491,201406,0,117.0,4,0.0,0.0,0.0,500.0,35,0.0
9492,201401,1,1069.0,12,0.0,0.0,12.0,900.0,52,0.0
9493,201401,0,251.0,12,0.0,0.0,0.0,980.0,55,0.0
9494,201408,1,961.0,8,0.0,0.0,8.0,1140.0,57,0.0
9495,201401,0,322.0,12,0.0,0.0,0.0,1126.1,52,0.0
9496,201402,0,1529.0,12,1.0,7.0,4.0,2000.0,46,1.0
9497,201403,0,391.0,12,0.0,0.0,0.0,1500.0,45,0.0
9498,201407,1,409.0,12,0.0,0.0,0.0,1390.0,49,0.0
9499,201407,0,226.0,3,0.0,0.0,0.0,500.0,49,0.0
9500,201404,1,447.0,12,0.0,0.0,0.0,1500.0,39,0.0
9501,201405,0,494.0,12,0.0,0.0,0.0,1000.0,47,0.0
9502,201408,0,3262.0,12,15.0,0.0,0.0,1500.0,56,6.0
9503,201406,1,202.0,6,0.0,0.0,0.0,1000.0,47,0.0
9504,201406,0,475.0,12,0.0,0.0,0.0,1000.0,40,0.0
9505,201401,1,689.0,12,0.0,0.0,0.0,1072.08,40,0.0
9506,201402,0,937.0,12,0.0,0.0,8.0,800.0,47,0.0
9507,201408,0,1193.0,10,0.0,3.0,11.0,600.0,48,0.0
9508,201403,1,4162.0,12,5.0,0.0,0.0,2900.69,41,18.0
9509,201410,0,2413.0,12,24.0,1.0,12.0,1000.0,32,1.0
